id,name,ibge_code,state_id:id,codigo_apuracao
city_4314803,Portão,14803,base.state_br_rs,8799
city_4314902,Porto Alegre,14902,base.state_br_rs,8801
city_4315008,Porto Lucena,15008,base.state_br_rs,8803
city_4315057,Porto Mauá,15057,base.state_br_rs,6065
city_2102408,Cajapió,02408,base.state_br_ma,745
city_4315073,Porto Vera Cruz,15073,base.state_br_rs,6067
city_4315107,Porto Xavier,15107,base.state_br_rs,8805
city_4315131,Pouso Novo,15131,base.state_br_rs,7363
city_4315149,Presidente Lucena,15149,base.state_br_rs,6023
city_4315156,Progresso,15156,base.state_br_rs,7361
city_4315172,Protásio Alves,15172,base.state_br_rs,7359
city_4315206,Putinga,15206,base.state_br_rs,8807
city_4315305,Quaraí,15305,base.state_br_rs,8809
city_4315313,Quatro Irmãos,15313,base.state_br_rs,1162
city_4315321,Quevedos,15321,base.state_br_rs,5789
city_2102507,Cajari,02507,base.state_br_ma,747
city_4315354,Quinze de Novembro,15354,base.state_br_rs,7357
city_4315404,Redentora,15404,base.state_br_rs,8811
city_4315453,Relvado,15453,base.state_br_rs,7355
city_4315503,Restinga Seca,15503,base.state_br_rs,8813
city_4315552,Rio dos Índios,15552,base.state_br_rs,5955
city_4315602,Rio Grande,15602,base.state_br_rs,8815
city_4315701,Rio Pardo,15701,base.state_br_rs,8817
city_4315750,Riozinho,15750,base.state_br_rs,7353
city_4315800,Roca Sales,15800,base.state_br_rs,8819
city_4315909,Rodeio Bonito,15909,base.state_br_rs,8821
city_2102556,Campestre do Maranhão,02556,base.state_br_ma,140
city_4315958,Rolador,15958,base.state_br_rs,1164
city_4316006,Rolante,16006,base.state_br_rs,8823
city_4316105,Ronda Alta,16105,base.state_br_rs,8825
city_4316204,Rondinha,16204,base.state_br_rs,8827
city_4316303,Roque Gonzales,16303,base.state_br_rs,8829
city_4316402,Rosário do Sul,16402,base.state_br_rs,8831
city_4316428,Sagrada Família,16428,base.state_br_rs,5987
city_4316436,Saldanha Marinho,16436,base.state_br_rs,7339
city_4316451,Salto do Jacuí,16451,base.state_br_rs,8975
city_4316477,Salvador das Missões,16477,base.state_br_rs,6061
city_2102606,Cândido Mendes,02606,base.state_br_ma,749
city_4316501,Salvador do Sul,16501,base.state_br_rs,8833
city_4316600,Sananduva,16600,base.state_br_rs,8835
city_4316709,Santa Bárbara do Sul,16709,base.state_br_rs,8837
city_4316733,Santa Cecília do Sul,16733,base.state_br_rs,1166
city_4316758,Santa Clara do Sul,16758,base.state_br_rs,6033
city_4316808,Santa Cruz do Sul,16808,base.state_br_rs,8839
city_4316907,Santa Maria,16907,base.state_br_rs,424
city_4316956,Santa Maria do Herval,16956,base.state_br_rs,7337
city_4316972,Santa Margarida do Sul,16972,base.state_br_rs,1168
city_4317004,Santana da Boa Vista,17004,base.state_br_rs,8843
city_2102705,Cantanhede,02705,base.state_br_ma,751
city_4317103,Santana do Livramento,17103,base.state_br_rs,8845
city_4317202,Santa Rosa,17202,base.state_br_rs,8847
city_4317251,Santa Tereza,17251,base.state_br_rs,5995
city_4317301,Santa Vitória do Palmar,17301,base.state_br_rs,8849
city_4317400,Santiago,17400,base.state_br_rs,8851
city_4317509,Santo Ângelo,17509,base.state_br_rs,8853
city_4317558,Santo Antônio do Palma,17558,base.state_br_rs,5941
city_4317608,Santo Antônio da Patrulha,17608,base.state_br_rs,8855
city_4317707,Santo Antônio das Missões,17707,base.state_br_rs,8857
city_4317756,Santo Antônio do Planalto,17756,base.state_br_rs,5957
city_2102754,Capinzal do Norte,02754,base.state_br_ma,142
city_4317806,Santo Augusto,17806,base.state_br_rs,8859
city_4317905,Santo Cristo,17905,base.state_br_rs,8861
city_4317954,Santo Expedito do Sul,17954,base.state_br_rs,5977
city_4318002,São Borja,18002,base.state_br_rs,8863
city_4318051,São Domingos do Sul,18051,base.state_br_rs,7351
city_4318101,São Francisco de Assis,18101,base.state_br_rs,8865
city_4318200,São Francisco de Paula,18200,base.state_br_rs,5223
city_4318309,São Gabriel,18309,base.state_br_rs,3989
city_4318408,São Jerônimo,18408,base.state_br_rs,8871
city_4318424,São João da Urtiga,18424,base.state_br_rs,7349
city_2102804,Carolina,02804,base.state_br_ma,753
city_4318432,São João do Polêsine,18432,base.state_br_rs,5791
city_4318440,São Jorge,18440,base.state_br_rs,7347
city_4318457,São José das Missões,18457,base.state_br_rs,5989
city_4318465,São José do Herval,18465,base.state_br_rs,7345
city_4318481,São José do Hortêncio,18481,base.state_br_rs,7343
city_4318499,São José do Inhacorá,18499,base.state_br_rs,6059
city_4318507,São José do Norte,18507,base.state_br_rs,8873
city_4318606,São José do Ouro,18606,base.state_br_rs,8875
city_4318614,São José do Sul,18614,base.state_br_rs,1170
city_4318622,São José dos Ausentes,18622,base.state_br_rs,6015
city_1100056,Cerejeiras,00056,base.state_br_ro,27
city_1101708,Urupá,01708,base.state_br_ro,977
city_2102903,Carutapera,02903,base.state_br_ma,755
city_4318705,São Leopoldo,18705,base.state_br_rs,8877
city_4318804,São Lourenço do Sul,18804,base.state_br_rs,8879
city_4318903,São Luiz Gonzaga,18903,base.state_br_rs,8881
city_4319000,São Marcos,19000,base.state_br_rs,8883
city_4319109,São Martinho,19109,base.state_br_rs,8885
city_4319125,São Martinho da Serra,19125,base.state_br_rs,5793
city_4319158,São Miguel das Missões,19158,base.state_br_rs,7341
city_4319208,São Nicolau,19208,base.state_br_rs,8887
city_4319307,São Paulo das Missões,19307,base.state_br_rs,8889
city_4319356,São Pedro da Serra,19356,base.state_br_rs,6043
city_2103000,Caxias,03000,base.state_br_ma,757
city_4319364,São Pedro das Missões,19364,base.state_br_rs,1172
city_4319372,São Pedro do Butiá,19372,base.state_br_rs,6063
city_4319406,São Pedro do Sul,19406,base.state_br_rs,8891
city_4319505,São Sebastião do Caí,19505,base.state_br_rs,8893
city_4319604,São Sepé,19604,base.state_br_rs,8895
city_4319703,São Valentim,19703,base.state_br_rs,8897
city_4319711,São Valentim do Sul,19711,base.state_br_rs,5997
city_4319737,São Valério do Sul,19737,base.state_br_rs,6075
city_4319752,São Vendelino,19752,base.state_br_rs,7293
city_4319802,São Vicente do Sul,19802,base.state_br_rs,8675
city_2103109,Cedral,03109,base.state_br_ma,759
city_4319901,Sapiranga,19901,base.state_br_rs,8899
city_4320008,Sapucaia do Sul,20008,base.state_br_rs,8901
city_4320107,Sarandi,20107,base.state_br_rs,8461
city_4320206,Seberi,20206,base.state_br_rs,8905
city_4320230,Sede Nova,20230,base.state_br_rs,7335
city_4320263,Segredo,20263,base.state_br_rs,7317
city_4320305,Selbach,20305,base.state_br_rs,8907
city_4320321,Senador Salgado Filho,20321,base.state_br_rs,1012
city_4320354,Sentinela do Sul,20354,base.state_br_rs,5781
city_4320404,Serafina Corrêa,20404,base.state_br_rs,8909
city_2103125,Central do Maranhão,03125,base.state_br_ma,144
city_4320453,Sério,20453,base.state_br_rs,6035
city_4320503,Sertão,20503,base.state_br_rs,8911
city_4320552,Sertão Santana,20552,base.state_br_rs,5761
city_4320578,Sete de Setembro,20578,base.state_br_rs,1014
city_4320602,Severiano de Almeida,20602,base.state_br_rs,8913
city_4320651,Silveira Martins,20651,base.state_br_rs,7315
city_4320677,Sinimbu,20677,base.state_br_rs,5767
city_4320701,Sobradinho,20701,base.state_br_rs,3045
city_4320800,Soledade,20800,base.state_br_rs,2223
city_4320859,Tabaí,20859,base.state_br_rs,1016
city_2103158,Centro do Guilherme,03158,base.state_br_ma,146
city_4320909,Tapejara,20909,base.state_br_rs,7911
city_4321006,Tapera,21006,base.state_br_rs,8923
city_4321105,Tapes,21105,base.state_br_rs,8925
city_4321204,Taquara,21204,base.state_br_rs,8927
city_4321303,Taquari,21303,base.state_br_rs,8929
city_4321329,Taquaruçu do Sul,21329,base.state_br_rs,7313
city_4321352,Tavares,21352,base.state_br_rs,2233
city_4321402,Tenente Portela,21402,base.state_br_rs,8931
city_4321436,Terra de Areia,21436,base.state_br_rs,7333
city_4321451,Teutônia,21451,base.state_br_rs,9821
city_2103174,Centro Novo do Maranhão,03174,base.state_br_ma,148
city_4321469,Tio Hugo,21469,base.state_br_rs,1174
city_4321477,Tiradentes do Sul,21477,base.state_br_rs,6077
city_4321493,Toropi,21493,base.state_br_rs,1018
city_4321501,Torres,21501,base.state_br_rs,8933
city_4321600,Tramandaí,21600,base.state_br_rs,8935
city_4321626,Travesseiro,21626,base.state_br_rs,6037
city_4321634,Três Arroios,21634,base.state_br_rs,7331
city_4321667,Três Cachoeiras,21667,base.state_br_rs,7329
city_4321709,Três Coroas,21709,base.state_br_rs,8937
city_4321808,Três de Maio,21808,base.state_br_rs,8939
city_2103208,Chapadinha,03208,base.state_br_ma,761
city_4321832,Três Forquilhas,21832,base.state_br_rs,5777
city_4321857,Três Palmeiras,21857,base.state_br_rs,7327
city_4321907,Três Passos,21907,base.state_br_rs,8941
city_4321956,Trindade do Sul,21956,base.state_br_rs,7325
city_4322004,Triunfo,22004,base.state_br_rs,2237
city_4322103,Tucunduva,22103,base.state_br_rs,8945
city_4322152,Tunas,22152,base.state_br_rs,7323
city_4322186,Tupanci do Sul,22186,base.state_br_rs,5979
city_4322202,Tupanciretã,22202,base.state_br_rs,8947
city_4322251,Tupandi,22251,base.state_br_rs,7321
city_2103257,Cidelândia,03257,base.state_br_ma,150
city_4322301,Tuparendi,22301,base.state_br_rs,8949
city_4322327,Turuçu,22327,base.state_br_rs,1020
city_4322343,Ubiretama,22343,base.state_br_rs,1022
city_4322350,União da Serra,22350,base.state_br_rs,5999
city_4322376,Unistalda,22376,base.state_br_rs,1024
city_4322400,Uruguaiana,22400,base.state_br_rs,8951
city_4322509,Vacaria,22509,base.state_br_rs,8953
city_4322525,Vale Verde,22525,base.state_br_rs,1026
city_4322533,Vale do Sol,22533,base.state_br_rs,5769
city_4322541,Vale Real,22541,base.state_br_rs,6049
city_2103307,Codó,03307,base.state_br_ma,763
city_4322558,Vanini,22558,base.state_br_rs,7319
city_4322608,Venâncio Aires,22608,base.state_br_rs,8955
city_4322707,Vera Cruz,22707,base.state_br_rs,3963
city_4322806,Veranópolis,22806,base.state_br_rs,8959
city_4322855,Vespasiano Correa,22855,base.state_br_rs,1028
city_4322905,Viadutos,22905,base.state_br_rs,8961
city_4323002,Viamão,23002,base.state_br_rs,8963
city_4323101,Vicente Dutra,23101,base.state_br_rs,8965
city_4323200,Victor Graeff,23200,base.state_br_rs,8969
city_4323309,Vila Flores,23309,base.state_br_rs,7311
city_2103406,Coelho Neto,03406,base.state_br_ma,765
city_4323358,Vila Lângaro,23358,base.state_br_rs,1030
city_4323408,Vila Maria,23408,base.state_br_rs,7309
city_4323457,Vila Nova do Sul,23457,base.state_br_rs,5795
city_4323507,Vista Alegre,23507,base.state_br_rs,7307
city_4323606,Vista Alegre do Prata,23606,base.state_br_rs,7305
city_4323705,Vista Gaúcha,23705,base.state_br_rs,7303
city_4323754,Vitória das Missões,23754,base.state_br_rs,6053
city_4323770,Westfalia,23770,base.state_br_rs,1176
city_4323804,Xangri-lá,23804,base.state_br_rs,5785
city_5000203,Água Clara,00203,base.state_br_ms,9003
city_1101757,Vale do Anari,01757,base.state_br_ro,24
city_2103505,Colinas,03505,base.state_br_ma,767
city_5000252,Alcinópolis,00252,base.state_br_ms,141
city_5000609,Amambaí,00609,base.state_br_ms,9011
city_5000708,Anastácio,00708,base.state_br_ms,9013
city_5000807,Anaurilândia,00807,base.state_br_ms,9015
city_5000856,Angélica,00856,base.state_br_ms,9169
city_5000906,Antônio João,00906,base.state_br_ms,9017
city_5001003,Aparecida do Taboado,01003,base.state_br_ms,9019
city_5001102,Aquidauana,01102,base.state_br_ms,9021
city_5001243,Aral Moreira,01243,base.state_br_ms,9171
city_5001508,Bandeirantes,01508,base.state_br_ms,9029
city_2103554,Conceição do Lago-Açu,03554,base.state_br_ma,152
city_5001904,Bataguassu,01904,base.state_br_ms,9037
city_5002001,Batayporã,02001,base.state_br_ms,9039
city_5002100,Bela Vista,02100,base.state_br_ms,9041
city_5002159,Bodoquena,02159,base.state_br_ms,9801
city_5002209,Bonito,02209,base.state_br_ms,3265
city_5002308,Brasilândia,02308,base.state_br_ms,9045
city_5002407,Caarapó,02407,base.state_br_ms,9055
city_5002605,Camapuã,02605,base.state_br_ms,9049
city_5002704,Campo Grande,02704,base.state_br_ms,2729
city_5002803,Caracol,02803,base.state_br_ms,9053
city_2103604,Coroatá,03604,base.state_br_ma,769
city_5002902,Cassilândia,02902,base.state_br_ms,9057
city_5002951,Chapadão do Sul,02951,base.state_br_ms,9787
city_5003108,Corguinho,03108,base.state_br_ms,9061
city_5003157,Coronel Sapucaia,03157,base.state_br_ms,9997
city_5003207,Corumbá,03207,base.state_br_ms,9063
city_5003256,Costa Rica,03256,base.state_br_ms,9803
city_5003306,Coxim,03306,base.state_br_ms,9065
city_5003454,Deodápolis,03454,base.state_br_ms,9175
city_5003488,Dois Irmãos do Buriti,03488,base.state_br_ms,9793
city_5003504,Douradina,03504,base.state_br_ms,9805
city_2103703,Cururupu,03703,base.state_br_ma,771
city_5003702,Dourados,03702,base.state_br_ms,9073
city_5003751,Eldorado,03751,base.state_br_ms,9173
city_5003801,Fátima do Sul,03801,base.state_br_ms,9075
city_5003900,Figueirão,03900,base.state_br_ms,1178
city_5004007,Glória de Dourados,04007,base.state_br_ms,9079
city_5004106,Guia Lopes da Laguna,04106,base.state_br_ms,9081
city_5004304,Iguatemi,04304,base.state_br_ms,9085
city_5004403,Inocência,04403,base.state_br_ms,9087
city_5004502,Itaporã,04502,base.state_br_ms,9089
city_5004601,Itaquiraí,04601,base.state_br_ms,9807
city_2103752,Davinópolis,03752,base.state_br_ma,9339
city_5004700,Ivinhema,04700,base.state_br_ms,9093
city_5004809,Japorã,04809,base.state_br_ms,161
city_5004908,Jaraguari,04908,base.state_br_ms,9097
city_5005004,Jardim,05004,base.state_br_ms,1443
city_5005103,Jateí,05103,base.state_br_ms,9101
city_5005152,Juti,05152,base.state_br_ms,9923
city_5005202,Ladário,05202,base.state_br_ms,9103
city_5005251,Laguna Carapã,05251,base.state_br_ms,163
city_5005400,Maracaju,05400,base.state_br_ms,9107
city_5005608,Miranda,05608,base.state_br_ms,9111
city_2103802,Dom Pedro,03802,base.state_br_ma,773
city_5005681,Mundo Novo,05681,base.state_br_ms,3743
city_5005707,Naviraí,05707,base.state_br_ms,9113
city_5005806,Nioaque,05806,base.state_br_ms,9115
city_5006002,Nova Alvorada do Sul,06002,base.state_br_ms,143
city_5006200,Nova Andradina,06200,base.state_br_ms,9123
city_5006259,Novo Horizonte do Sul,06259,base.state_br_ms,159
city_5006309,Paranaíba,06309,base.state_br_ms,9125
city_5006358,Paranhos,06358,base.state_br_ms,9739
city_5006408,Pedro Gomes,06408,base.state_br_ms,9127
city_5006606,Ponta Porã,06606,base.state_br_ms,9131
city_2103901,Duque Bacelar,03901,base.state_br_ma,775
city_5006903,Porto Murtinho,06903,base.state_br_ms,9137
city_5007109,Ribas do Rio Pardo,07109,base.state_br_ms,9141
city_5007208,Rio Brilhante,07208,base.state_br_ms,9143
city_5007307,Rio Negro,07307,base.state_br_ms,9145
city_5007406,Rio Verde de Mato Grosso,07406,base.state_br_ms,9147
city_5007505,Rochedo,07505,base.state_br_ms,9149
city_5007554,Santa Rita do Pardo,07554,base.state_br_ms,9745
city_5007695,São Gabriel do Oeste,07695,base.state_br_ms,9809
city_5007703,Sete Quedas,07703,base.state_br_ms,9813
city_5007802,Selvíria,07802,base.state_br_ms,9811
city_2104008,Esperantinópolis,04008,base.state_br_ma,777
city_5007901,Sidrolândia,07901,base.state_br_ms,9157
city_5007935,Sonora,07935,base.state_br_ms,9757
city_5007950,Tacuru,07950,base.state_br_ms,9815
city_5007976,Taquarussu,07976,base.state_br_ms,9817
city_5008008,Terenos,08008,base.state_br_ms,9159
city_5008305,Três Lagoas,08305,base.state_br_ms,9165
city_5008404,Vicentina,08404,base.state_br_ms,9187
city_5100102,Acorizal,00102,base.state_br_mt,9001
city_5100201,Água Boa,00201,base.state_br_mt,4011
city_5100250,Alta Floresta,00250,base.state_br_mt,8987
city_2104057,Estreito,04057,base.state_br_ma,963
city_5100300,Alto Araguaia,00300,base.state_br_mt,9005
city_5100359,Alto Boa Vista,00359,base.state_br_mt,127
city_5100409,Alto Garças,00409,base.state_br_mt,9007
city_5100508,Alto Paraguai,00508,base.state_br_mt,9009
city_5100607,Alto Taquari,00607,base.state_br_mt,9911
city_5100805,Apiacás,00805,base.state_br_mt,9773
city_5101001,Araguaiana,01001,base.state_br_mt,9869
city_5101209,Araguainha,01209,base.state_br_mt,9023
city_5101258,Araputanga,01258,base.state_br_mt,8989
city_5101308,Arenápolis,01308,base.state_br_mt,9025
city_2104073,Feira Nova do Maranhão,04073,base.state_br_ma,156
city_5101407,Aripuanã,01407,base.state_br_mt,9027
city_5101605,Barão de Melgaço,01605,base.state_br_mt,9031
city_5101704,Barra do Bugres,01704,base.state_br_mt,9033
city_5101803,Barra do Garças,01803,base.state_br_mt,9035
city_5101852,Bom Jesus do Araguaia,01852,base.state_br_mt,1078
city_5101902,Brasnorte,01902,base.state_br_mt,9873
city_5102504,Cáceres,02504,base.state_br_mt,9047
city_5102603,Campinápolis,02603,base.state_br_mt,9863
city_5102637,Campo Novo do Parecis,02637,base.state_br_mt,9777
city_5102678,Campo Verde,02678,base.state_br_mt,9779
city_1101807,Vale do Paraíso,01807,base.state_br_ro,979
city_2104081,Fernando Falcão,04081,base.state_br_ma,158
city_5102686,Campos de Júlio,02686,base.state_br_mt,1032
city_5102694,Canabrava do Norte,02694,base.state_br_mt,129
city_5102702,Canarana,02702,base.state_br_mt,3423
city_5102793,Carlinda,02793,base.state_br_mt,1034
city_5102850,Castanheira,02850,base.state_br_mt,9783
city_5103007,Chapada dos Guimarães,03007,base.state_br_mt,9059
city_5103056,Cláudia,03056,base.state_br_mt,9789
city_5103106,Cocalinho,03106,base.state_br_mt,9865
city_5103205,Colíder,03205,base.state_br_mt,8979
city_5103254,Colniza,03254,base.state_br_mt,1080
city_2104099,Formosa da Serra Negra,04099,base.state_br_ma,160
city_5103304,Comodoro,03304,base.state_br_mt,9883
city_5103353,Confresa,03353,base.state_br_mt,131
city_5103361,Conquista D'Oeste,03361,base.state_br_mt,1082
city_5103379,Cotriguaçu,03379,base.state_br_mt,89
city_5103403,Cuiabá,03403,base.state_br_mt,9067
city_5103437,Curvelândia,03437,base.state_br_mt,1084
city_5103452,Denise,03452,base.state_br_mt,9833
city_5103502,Diamantino,03502,base.state_br_mt,9069
city_5103601,Dom Aquino,03601,base.state_br_mt,9071
city_5103700,Feliz Natal,03700,base.state_br_mt,1036
city_2104107,Fortaleza dos Nogueiras,04107,base.state_br_ma,779
city_5103809,Figueirópolis D'Oeste,03809,base.state_br_mt,9881
city_5103858,Gaúcha do Norte,03858,base.state_br_mt,1038
city_5103908,General Carneiro,03908,base.state_br_mt,9077
city_5103957,Glória D'Oeste,03957,base.state_br_mt,135
city_5104104,Guarantã do Norte,04104,base.state_br_mt,9887
city_5104203,Guiratinga,04203,base.state_br_mt,9083
city_5104500,Indiavaí,04500,base.state_br_mt,9877
city_5104526,Ipiranga do Norte,04526,base.state_br_mt,1184
city_5104542,Itanhangá,04542,base.state_br_mt,1186
city_5104559,Itaúba,04559,base.state_br_mt,9901
city_2104206,Fortuna,04206,base.state_br_ma,781
city_5104609,Itiquira,04609,base.state_br_mt,9091
city_5104807,Jaciara,04807,base.state_br_mt,9095
city_5104906,Jangada,04906,base.state_br_mt,9861
city_5105002,Jauru,05002,base.state_br_mt,8991
city_5105101,Juara,05101,base.state_br_mt,9819
city_5105150,Juína,05150,base.state_br_mt,9831
city_5105176,Juruena,05176,base.state_br_mt,9921
city_5105200,Juscimeira,05200,base.state_br_mt,9189
city_5105234,Lambari D'Oeste,05234,base.state_br_mt,137
city_5105259,Lucas do Rio Verde,05259,base.state_br_mt,9925
city_2104305,Godofredo Viana,04305,base.state_br_ma,783
city_5105309,Luciára,05309,base.state_br_mt,9105
city_5105507,Vila Bela da Santíssima Trindade,05507,base.state_br_mt,9109
city_5105580,Marcelândia,05580,base.state_br_mt,9899
city_5105606,Matupá,05606,base.state_br_mt,9929
city_5105622,Mirassol d'Oeste,05622,base.state_br_mt,9177
city_5105903,Nobres,05903,base.state_br_mt,9117
city_5106000,Nortelândia,06000,base.state_br_mt,9119
city_5106109,Nossa Senhora do Livramento,06109,base.state_br_mt,9121
city_5106158,Nova Bandeirantes,06158,base.state_br_mt,117
city_5106174,Nova Nazaré,06174,base.state_br_mt,1086
city_2104404,Gonçalves Dias,04404,base.state_br_ma,785
city_5106182,Nova Lacerda,06182,base.state_br_mt,1040
city_5106190,Nova Santa Helena,06190,base.state_br_mt,1088
city_5106208,Nova Brasilândia,06208,base.state_br_mt,8981
city_5106216,Nova Canaã do Norte,06216,base.state_br_mt,9889
city_5106224,Nova Mutum,06224,base.state_br_mt,9937
city_5106232,Nova Olímpia,06232,base.state_br_mt,9893
city_5106240,Nova Ubiratã,06240,base.state_br_mt,1042
city_5106257,Nova Xavantina,06257,base.state_br_mt,9195
city_5106265,Novo Mundo,06265,base.state_br_mt,1044
city_5106273,Novo Horizonte do Norte,06273,base.state_br_mt,9903
city_2104503,Governador Archer,04503,base.state_br_ma,787
city_5106281,Novo São Joaquim,06281,base.state_br_mt,9867
city_5106299,Paranaíta,06299,base.state_br_mt,9885
city_5106307,Paranatinga,06307,base.state_br_mt,8983
city_5106315,Novo Santo Antônio,06315,base.state_br_mt,1090
city_5106372,Pedra Preta,06372,base.state_br_mt,9181
city_5106422,Peixoto de Azevedo,06422,base.state_br_mt,9891
city_5106455,Planalto da Serra,06455,base.state_br_mt,91
city_5106505,Poconé,06505,base.state_br_mt,9129
city_5106653,Pontal do Araguaia,06653,base.state_br_mt,95
city_5106703,Ponte Branca,06703,base.state_br_mt,9133
city_2104552,Governador Edison Lobão,04552,base.state_br_ma,162
city_5106752,Pontes e Lacerda,06752,base.state_br_mt,8999
city_5106778,Porto Alegre do Norte,06778,base.state_br_mt,9895
city_5106802,Porto dos Gaúchos,06802,base.state_br_mt,9135
city_5106828,Porto Esperidião,06828,base.state_br_mt,9875
city_5106851,Porto Estrela,06851,base.state_br_mt,101
city_5107008,Poxoréo,07008,base.state_br_mt,9139
city_5107040,Primavera do Leste,07040,base.state_br_mt,9871
city_5107065,Querência,07065,base.state_br_mt,97
city_5107107,São José dos Quatro Marcos,07107,base.state_br_mt,8993
city_5107156,Reserva do Cabaçal,07156,base.state_br_mt,9879
city_2104602,Governador Eugênio Barros,04602,base.state_br_ma,789
city_5107180,Ribeirão Cascalheira,07180,base.state_br_mt,9741
city_5107198,Ribeirãozinho,07198,base.state_br_mt,99
city_5107206,Rio Branco,07206,base.state_br_mt,139
city_5107248,Santa Carmem,07248,base.state_br_mt,123
city_5107263,Santo Afonso,07263,base.state_br_mt,115
city_5107297,São José do Povo,07297,base.state_br_mt,6087
city_5107305,São José do Rio Claro,07305,base.state_br_mt,9199
city_5107354,São José do Xingu,07354,base.state_br_mt,133
city_5107404,São Pedro da Cipa,07404,base.state_br_mt,93
city_5107578,Rondolândia,07578,base.state_br_mt,1092
city_2104628,Governador Luiz Rocha,04628,base.state_br_ma,164
city_5107602,Rondonópolis,07602,base.state_br_mt,9151
city_5107701,Rosário Oeste,07701,base.state_br_mt,9153
city_5107743,Santa Cruz do Xingu,07743,base.state_br_mt,1094
city_5107750,Salto do Céu,07750,base.state_br_mt,8997
city_5107768,Santa Rita do Trivelato,07768,base.state_br_mt,1096
city_5107776,Santa Terezinha,07776,base.state_br_mt,9197
city_5107792,Santo Antônio do Leste,07792,base.state_br_mt,1098
city_5107800,Santo Antônio do Leverger,07800,base.state_br_mt,9155
city_5107859,São Félix do Araguaia,07859,base.state_br_mt,9183
city_5107875,Sapezal,07875,base.state_br_mt,1046
city_1200013,Acrelândia,00013,base.state_br_ac,643
city_2104651,Governador Newton Bello,04651,base.state_br_ma,166
city_5107883,Serra Nova Dourada,07883,base.state_br_mt,1100
city_5107909,Sinop,07909,base.state_br_mt,8985
city_5107925,Sorriso,07925,base.state_br_mt,9907
city_5107941,Tabaporã,07941,base.state_br_mt,125
city_5107958,Tangará da Serra,07958,base.state_br_mt,9185
city_5108006,Tapurah,08006,base.state_br_mt,9763
city_5108055,Terra Nova do Norte,08055,base.state_br_mt,9909
city_5108105,Tesouro,08105,base.state_br_mt,9161
city_5108204,Torixoréu,08204,base.state_br_mt,9163
city_5108303,União do Sul,08303,base.state_br_mt,1048
city_2104677,Governador Nunes Freire,04677,base.state_br_ma,168
city_5108352,Vale de São Domingos,08352,base.state_br_mt,1102
city_5108402,Várzea Grande,08402,base.state_br_mt,9167
city_5108501,Vera,08501,base.state_br_mt,9905
city_5108600,Vila Rica,08600,base.state_br_mt,9897
city_5108808,Nova Guarita,08808,base.state_br_mt,121
city_5108857,Nova Marilândia,08857,base.state_br_mt,103
city_5108907,Nova Maringá,08907,base.state_br_mt,111
city_5108956,Nova Monte Verde,08956,base.state_br_mt,119
city_5200050,Abadia de Goiás,00050,base.state_br_go,1050
city_5200100,Abadiânia,00100,base.state_br_go,9201
city_2104701,Graça Aranha,04701,base.state_br_ma,791
city_5200134,Acreúna,00134,base.state_br_go,9645
city_5200159,Adelândia,00159,base.state_br_go,9769
city_5200175,Água Fria de Goiás,00175,base.state_br_go,9771
city_5200209,Água Limpa,00209,base.state_br_go,9203
city_5200258,Águas Lindas de Goiás,00258,base.state_br_go,1052
city_5200308,Alexânia,00308,base.state_br_go,9205
city_5200506,Aloândia,00506,base.state_br_go,9209
city_5200555,Alto Horizonte,00555,base.state_br_go,85
city_5200605,Alto Paraíso de Goiás,00605,base.state_br_go,9211
city_5200803,Alvorada do Norte,00803,base.state_br_go,9215
city_2104800,Grajaú,04800,base.state_br_ma,793
city_5200829,Amaralina,00829,base.state_br_go,1054
city_5200852,Americano do Brasil,00852,base.state_br_go,9661
city_5200902,Amorinópolis,00902,base.state_br_go,9217
city_5201108,Anápolis,01108,base.state_br_go,9221
city_5201207,Anhanguera,01207,base.state_br_go,9223
city_5201306,Anicuns,01306,base.state_br_go,9225
city_5201405,Aparecida de Goiânia,01405,base.state_br_go,9227
city_5201454,Aparecida do Rio Doce,01454,base.state_br_go,71
city_5201504,Aporé,01504,base.state_br_go,9229
city_5201603,Araçu,01603,base.state_br_go,9231
city_2104909,Guimarães,04909,base.state_br_ma,795
city_5201702,Aragarças,01702,base.state_br_go,9233
city_5201801,Aragoiânia,01801,base.state_br_go,9235
city_5202155,Araguapaz,02155,base.state_br_go,9669
city_5202353,Arenópolis,02353,base.state_br_go,9671
city_5202502,Aruanã,02502,base.state_br_go,9249
city_5202601,Aurilândia,02601,base.state_br_go,9251
city_5202809,Avelinópolis,02809,base.state_br_go,9255
city_5203104,Baliza,03104,base.state_br_go,9261
city_5203203,Barro Alto,03203,base.state_br_go,3075
city_5203302,Bela Vista de Goiás,03302,base.state_br_go,9265
city_2105005,Humberto de Campos,05005,base.state_br_ma,797
city_5203401,Bom Jardim de Goiás,03401,base.state_br_go,9267
city_5203500,Bom Jesus de Goiás,03500,base.state_br_go,9269
city_5203559,Bonfinópolis,03559,base.state_br_go,9775
city_5203575,Bonópolis,03575,base.state_br_go,1056
city_5203609,Brazabrantes,03609,base.state_br_go,9271
city_5203807,Britânia,03807,base.state_br_go,9275
city_5203906,Buriti Alegre,03906,base.state_br_go,9277
city_5203939,Buriti de Goiás,03939,base.state_br_go,63
city_5203962,Buritinópolis,03962,base.state_br_go,61
city_5204003,Cabeceiras,04003,base.state_br_go,9279
city_2105104,Icatu,05104,base.state_br_ma,799
city_5204102,Cachoeira Alta,04102,base.state_br_go,9281
